anio,carrera_grupo,Carrera_normalizada,estudiantes_total,estudiantes_varones,estudiantes_mujeres,nuevos_inscriptos_total,nuevos_inscriptos_varones,nuevos_inscriptos_mujeres,egresados_total,egresados_varones,egresados_mujeres,estudiantes_mujeres_pct,inscripciones_mujeres_pct,estudiantes_hombres_pct
2014,Otros,Idiomas Extranjeros,108.0,32.0,76.0,30.0,12.0,18.0,13.0,3.0,10.0,0.7037037037037037,0.6,0.2962962962962963
2014,Otros,Ingenieria Ambiental,29.0,6.0,23.0,3.0,2.0,1.0,4.0,0.0,4.0,0.7931034482758621,0.3333333333333333,0.20689655172413793
2014,Otros,Ingenieria Naval,90.0,54.0,36.0,0.0,0.0,0.0,54.0,33.0,21.0,0.4,,0.6
2014,Otros,Ingenieria Vial,119.0,99.0,20.0,78.0,63.0,15.0,0.0,0.0,0.0,0.16806722689075632,0.19230769230769232,0.8319327731092437
2014,Otros,Otros,10783.0,4720.0,6063.0,6104.0,2641.0,3463.0,63.0,44.0,19.0,0.5622739497356951,0.5673328964613368,0.43772605026430494
2014,Otros,Periodismo Deportivo,1618.0,1243.0,375.0,590.0,448.0,142.0,91.0,65.0,26.0,0.23176761433868975,0.24067796610169492,0.7682323856613102
2014,Otros,Relaciones Internacionales,0.0,0.0,0.0,0.0,0.0,0.0,3288.0,1084.0,2204.0,,,
2014,Psicologia,Otros,1324.0,202.0,1122.0,510.0,44.0,466.0,220.0,17.0,203.0,0.8474320241691843,0.9137254901960784,0.15256797583081572
2014,Psicologia,Psicologia,97068.0,20874.0,76194.0,20968.0,5305.0,15663.0,6024.0,983.0,5041.0,0.7849548769934479,0.7469954215948111,0.2150451230065521
2014,Psicologia,Psicopedagogia,12216.0,830.0,11386.0,3517.0,288.0,3229.0,1076.0,39.0,1037.0,0.9320563195808775,0.918112027295991,0.06794368041912247
2014,Psicologia,Servicio Social,282.0,48.0,234.0,94.0,16.0,78.0,26.0,8.0,18.0,0.8297872340425532,0.8297872340425532,0.1702127659574468
2014,Psicologia,Trabajo Social,26479.0,3642.0,22837.0,6911.0,1128.0,5783.0,1179.0,111.0,1068.0,0.862457041429057,0.8367819418318623,0.137542958570943
2014,Salud,Administracion Hospitalaria y de Sistemas de Salud,2648.0,888.0,1760.0,805.0,274.0,531.0,680.0,250.0,430.0,0.6646525679758308,0.6596273291925466,0.33534743202416917
2014,Salud,Anestesiologia,123.0,79.0,44.0,34.0,21.0,13.0,13.0,6.0,7.0,0.35772357723577236,0.38235294117647056,0.6422764227642277
2014,Salud,Anestesiologia y Culturas,40.0,15.0,25.0,17.0,7.0,10.0,10.0,5.0,5.0,0.625,0.5882352941176471,0.375
2014,Salud,Auxiliares de la Odontologia,26.0,2.0,24.0,0.0,0.0,0.0,19.0,2.0,17.0,0.9230769230769231,,0.07692307692307693
2014,Salud,Bioquimica,16656.0,4122.0,12534.0,2766.0,628.0,2138.0,809.0,192.0,617.0,0.752521613832853,0.7729573391178597,0.24747838616714699
2014,Salud,Bioterio,265.0,55.0,210.0,30.0,6.0,24.0,4.0,0.0,4.0,0.7924528301886793,0.8,0.20754716981132076
2014,Salud,Bromatologia,1837.0,468.0,1369.0,498.0,120.0,378.0,98.0,20.0,78.0,0.7452367991290147,0.7590361445783133,0.2547632008709853
2014,Salud,Ciencias del Ambiente y Recursos Naturales,50.0,18.0,32.0,21.0,8.0,13.0,5.0,2.0,3.0,0.64,0.6190476190476191,0.36
2014,Salud,Comercializacion y Marketing,394.0,188.0,206.0,106.0,54.0,52.0,31.0,14.0,17.0,0.5228426395939086,0.49056603773584906,0.47715736040609136
2014,Salud,Dermatologia y Podologia,1205.0,96.0,1109.0,379.0,34.0,345.0,140.0,11.0,129.0,0.9203319502074688,0.9102902374670184,0.07966804979253111
2014,Salud,Enfermeria,62076.0,13296.0,48780.0,18755.0,4397.0,14358.0,6090.0,1167.0,4923.0,0.7858109414266383,0.7655558517728606,0.21418905857336168
2014,Salud,Farmacia,12445.0,3441.0,9004.0,1977.0,603.0,1374.0,721.0,176.0,545.0,0.7235034150261149,0.6949924127465857,0.2764965849738851
2014,Salud,Filosofia,42.0,21.0,21.0,11.0,6.0,5.0,0.0,0.0,0.0,0.5,0.45454545454545453,0.5
2014,Salud,Fisica,35.0,19.0,16.0,19.0,10.0,9.0,1.0,0.0,1.0,0.45714285714285713,0.47368421052631576,0.5428571428571428
2014,Salud,Fonoaudiologia,5176.0,247.0,4929.0,1120.0,69.0,1051.0,490.0,17.0,473.0,0.9522797527047914,0.9383928571428571,0.047720247295208656
2014,Salud,Genetica,923.0,334.0,589.0,150.0,56.0,94.0,84.0,26.0,58.0,0.638136511375948,0.6266666666666667,0.361863488624052
2014,Salud,Geriatria y Gerontologia,706.0,131.0,575.0,93.0,24.0,69.0,52.0,10.0,42.0,0.8144475920679887,0.7419354838709677,0.18555240793201133
2014,Salud,Higiene y Seguridad Industrial,204.0,114.0,90.0,71.0,36.0,35.0,14.0,7.0,7.0,0.4411764705882353,0.49295774647887325,0.5588235294117647
2014,Salud,Ingenieria Mecanica,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,,1.0
2014,Salud,Ingenieria en Construcciones,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,,0.3333333333333333
2014,Salud,Instrumentacion Quirurgica,2510.0,222.0,2288.0,1150.0,98.0,1052.0,237.0,14.0,223.0,0.9115537848605577,0.9147826086956522,0.08844621513944223
2014,Salud,Kinesiologia,18038.0,7471.0,10567.0,5433.0,2244.0,3189.0,1264.0,445.0,819.0,0.5858188269209447,0.5869685256764219,0.41418117307905533
2014,Salud,Laboratorio,1346.0,298.0,1048.0,501.0,113.0,388.0,118.0,29.0,89.0,0.7786032689450223,0.7744510978043913,0.2213967310549777
2014,Salud,Medicina,86993.0,31512.0,55481.0,19918.0,6987.0,12931.0,6946.0,2662.0,4284.0,0.6377639580196107,0.6492117682498243,0.3622360419803892
2014,Salud,Nutricion,23098.0,2702.0,20396.0,5691.0,972.0,4719.0,1458.0,107.0,1351.0,0.8830201749069183,0.8292040063257775,0.11697982509308165
2014,Salud,Obstetricia,3049.0,257.0,2792.0,780.0,125.0,655.0,119.0,5.0,114.0,0.915710068875041,0.8397435897435898,0.084289931124959
2014,Salud,Odontologia,21456.0,6215.0,15241.0,4028.0,1128.0,2900.0,1696.0,489.0,1207.0,0.7103374347501864,0.7199602780536246,0.2896625652498136
2014,Salud,Otros,489.0,148.0,341.0,179.0,46.0,133.0,8.0,5.0,3.0,0.6973415132924335,0.7430167597765364,0.30265848670756645
2014,Salud,Planeamiento,23.0,8.0,15.0,7.0,2.0,5.0,11.0,5.0,6.0,0.6521739130434783,0.7142857142857143,0.34782608695652173
2014,Salud,Prevencion,5.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,0.0
2014,Salud,Quirofano,1339.0,133.0,1206.0,735.0,68.0,667.0,6.0,0.0,6.0,0.90067214339059,0.9074829931972789,0.09932785660941
2014,Salud,Radiologia y Diagnostico por Imagenes,7057.0,2212.0,4845.0,2125.0,693.0,1432.0,760.0,217.0,543.0,0.6865523593595012,0.6738823529411765,0.3134476406404988
2014,Salud,Salud Publica,1532.0,458.0,1074.0,284.0,99.0,185.0,315.0,88.0,227.0,0.7010443864229765,0.6514084507042254,0.2989556135770235
2014,Salud,Sanidad y Saneamiento Ambiental,1148.0,824.0,324.0,201.0,136.0,65.0,85.0,62.0,23.0,0.28222996515679444,0.32338308457711445,0.7177700348432056
2014,Salud,Tecnologia y Ciencias Aplicadas,116.0,55.0,61.0,25.0,9.0,16.0,22.0,8.0,14.0,0.5258620689655172,0.64,0.47413793103448276
2014,Salud,Terapia Ocupacional,6614.0,686.0,5928.0,1707.0,193.0,1514.0,398.0,41.0,357.0,0.8962806168732991,0.8869361452841242,0.10371938312670094
2014,Salud,optica,1149.0,375.0,774.0,217.0,83.0,134.0,173.0,41.0,132.0,0.6736292428198434,0.6175115207373272,0.3263707571801567
2014,Sociales,Administracion y Gestion Cultural,1261.0,408.0,853.0,652.0,214.0,438.0,51.0,12.0,39.0,0.6764472640761301,0.6717791411042945,0.32355273592386996
2014,Sociales,Antropologia,7313.0,2585.0,4728.0,1203.0,491.0,712.0,180.0,56.0,124.0,0.646519896075482,0.5918536990856192,0.353480103924518
2014,Sociales,Arqueologia,411.0,170.0,241.0,78.0,39.0,39.0,21.0,11.0,10.0,0.5863746958637469,0.5,0.41362530413625304
2014,Sociales,Comunicacion,1243.0,584.0,659.0,329.0,149.0,180.0,156.0,56.0,100.0,0.5301689460981497,0.547112462006079,0.46983105390185037
2014,Sociales,Comunicacion Social,42561.0,16874.0,25687.0,8777.0,3841.0,4936.0,1947.0,591.0,1356.0,0.6035337515565894,0.5623789449698074,0.3964662484434106
2014,Sociales,Filosofia,9209.0,5219.0,3990.0,1855.0,1054.0,801.0,217.0,107.0,110.0,0.4332717993267456,0.43180592991913747,0.5667282006732545
2014,Sociales,Geografia,145.0,84.0,61.0,20.0,12.0,8.0,5.0,3.0,2.0,0.4206896551724138,0.4,0.5793103448275863
2014,Sociales,Historia,14301.0,7247.0,7054.0,3229.0,1676.0,1553.0,258.0,118.0,140.0,0.49325222012446684,0.48095385568287397,0.5067477798755332
2014,Sociales,Otros,1236.0,391.0,845.0,656.0,276.0,380.0,66.0,8.0,58.0,0.6836569579288025,0.5792682926829268,0.3163430420711974
2014,Sociales,Publicidad,609.0,129.0,480.0,180.0,58.0,122.0,90.0,12.0,78.0,0.7881773399014779,0.6777777777777778,0.21182266009852216
2014,Sociales,Relaciones Institucionales y Humanas,77.0,17.0,60.0,15.0,4.0,11.0,6.0,3.0,3.0,0.7792207792207793,0.7333333333333333,0.22077922077922077
2014,Sociales,Relaciones Internacionales,6500.0,2665.0,3835.0,1588.0,704.0,884.0,558.0,263.0,295.0,0.59,0.5566750629722922,0.41
2014,Sociales,Relaciones Laborales,294.0,111.0,183.0,66.0,23.0,43.0,30.0,12.0,18.0,0.6224489795918368,0.6515151515151515,0.37755102040816324
2014,Sociales,Relaciones Publicas,1881.0,333.0,1548.0,630.0,155.0,475.0,438.0,76.0,362.0,0.8229665071770335,0.753968253968254,0.17703349282296652
2014,Sociales,Salud Publica,444.0,128.0,316.0,63.0,16.0,47.0,17.0,4.0,13.0,0.7117117117117117,0.746031746031746,0.2882882882882883
2014,Sociales,Servicio Social,2466.0,328.0,2138.0,715.0,92.0,623.0,149.0,13.0,136.0,0.8669910786699108,0.8713286713286713,0.1330089213300892
2014,Sociales,Sociologia,14639.0,6058.0,8581.0,2507.0,1019.0,1488.0,788.0,282.0,506.0,0.5861739189835371,0.5935380933386518,0.4138260810164629
2014,Sociales,Teologia,993.0,650.0,343.0,361.0,220.0,141.0,93.0,67.0,26.0,0.34541792547834843,0.39058171745152354,0.6545820745216515
2014,Tecnologia,Analista,9777.0,7647.0,2130.0,1892.0,1496.0,396.0,1118.0,910.0,208.0,0.21785823872353482,0.20930232558139536,0.7821417612764652
2014,Tecnologia,Ciencia de Datos,104.0,66.0,38.0,69.0,45.0,24.0,33.0,20.0,13.0,0.36538461538461536,0.34782608695652173,0.6346153846153846
2014,Tecnologia,Ciencias de la Computacion,9959.0,8204.0,1755.0,2135.0,1737.0,398.0,225.0,184.0,41.0,0.17622251230043176,0.1864168618266979,0.8237774876995683
2014,Tecnologia,"Computacion, Sistemas e Informatica",20.0,20.0,0.0,3.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0
2014,Tecnologia,Ingenieria Informatica,13.0,12.0,1.0,7.0,6.0,1.0,4.0,4.0,0.0,0.07692307692307693,0.14285714285714285,0.9230769230769231
2014,Tecnologia,Ingenieria en Sistemas,79728.0,67446.0,12282.0,16760.0,14311.0,2449.0,2761.0,2314.0,447.0,0.1540487658037327,0.14612171837708832,0.8459512341962673
2014,Tecnologia,Licenciatura en Computacion,12.0,12.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2014,Tecnologia,Licenciatura en Informatica,7329.0,6213.0,1116.0,2124.0,1834.0,290.0,361.0,288.0,73.0,0.15227179697093737,0.13653483992467044,0.8477282030290626
2014,Tecnologia,Licenciatura en Sistemas,18638.0,14804.0,3834.0,3374.0,2772.0,602.0,645.0,470.0,175.0,0.2057087670350896,0.17842323651452283,0.7942912329649104
2014,Tecnologia,Otros,2835.0,2073.0,762.0,753.0,586.0,167.0,162.0,120.0,42.0,0.2687830687830688,0.22177954847277556,0.7312169312169312
2014,Tecnologia,Tecnicatura,16309.0,13513.0,2796.0,5202.0,4273.0,929.0,1270.0,1099.0,171.0,0.1714390827150653,0.1785851595540177,0.8285609172849348
2015,Administracion Publica,Administracion Publica,4911.0,1806.0,3105.0,1548.0,622.0,926.0,414.0,153.0,261.0,0.6322541233964569,0.5981912144702842,0.3677458766035431
2015,Administracion Publica,Ciencia Politica,15936.0,7722.0,8214.0,3687.0,1819.0,1868.0,943.0,413.0,530.0,0.5154367469879518,0.5066449688093301,0.48456325301204817
2015,Administracion Publica,Otros,239.0,109.0,130.0,74.0,24.0,50.0,22.0,13.0,9.0,0.5439330543933054,0.6756756756756757,0.4560669456066946
2015,Administracion Publica,Sociologia,19.0,7.0,12.0,0.0,0.0,0.0,7.0,3.0,4.0,0.631578947368421,,0.3684210526315789
2015,Arquitectura y Urbanismo,Arquitectura,59912.0,29695.0,30217.0,10382.0,5130.0,5252.0,4596.0,1906.0,2690.0,0.5043563893710776,0.5058755538431902,0.4956436106289224
2015,Arquitectura y Urbanismo,Arquitectura Naval,327.0,281.0,46.0,103.0,83.0,20.0,10.0,8.0,2.0,0.14067278287461774,0.1941747572815534,0.8593272171253823
2015,Arquitectura y Urbanismo,Arquitectura y Urbanismo,124.0,36.0,88.0,17.0,5.0,12.0,1.0,0.0,1.0,0.7096774193548387,0.7058823529411765,0.2903225806451613
2015,Arquitectura y Urbanismo,Construcciones,421.0,325.0,96.0,207.0,154.0,53.0,16.0,14.0,2.0,0.22802850356294538,0.2560386473429952,0.7719714964370546
2015,Arquitectura y Urbanismo,Planeamiento,1190.0,432.0,758.0,332.0,125.0,207.0,35.0,12.0,23.0,0.6369747899159663,0.6234939759036144,0.3630252100840336
2015,Arquitectura y Urbanismo,Urbanismo,243.0,116.0,127.0,107.0,49.0,58.0,17.0,6.0,11.0,0.522633744855967,0.5420560747663551,0.4773662551440329
2015,Artes,Artes Audiovisuales,14478.0,7200.0,7278.0,4198.0,2187.0,2011.0,716.0,357.0,359.0,0.5026937422295897,0.4790376369699857,0.49730625777041026
2015,Artes,Artes Digitales,901.0,565.0,336.0,337.0,197.0,140.0,27.0,13.0,14.0,0.3729189789123196,0.41543026706231456,0.6270810210876804
2015,Artes,Artes Plasticas,6827.0,1626.0,5201.0,1813.0,473.0,1340.0,237.0,43.0,194.0,0.7618280357404423,0.7391064533921676,0.23817196425955764
2015,Artes,Artes Visuales,2391.0,696.0,1695.0,920.0,266.0,654.0,48.0,6.0,42.0,0.7089084065244667,0.7108695652173913,0.29109159347553326
2015,Artes,Musica,13543.0,8870.0,4673.0,4307.0,2870.0,1437.0,383.0,218.0,165.0,0.3450491028575648,0.3336429068957511,0.6549508971424352
2015,Artes,Otros,3648.0,878.0,2770.0,767.0,221.0,546.0,122.0,23.0,99.0,0.7593201754385965,0.711864406779661,0.24067982456140352
2015,Artes,Teatro y Danza,3114.0,872.0,2242.0,985.0,273.0,712.0,130.0,25.0,105.0,0.7199743095696853,0.7228426395939086,0.2800256904303147
2015,Ciencias Exactas,Astronomia y Astrofisica,729.0,385.0,344.0,252.0,139.0,113.0,27.0,15.0,12.0,0.4718792866941015,0.44841269841269843,0.5281207133058985
2015,Ciencias Exactas,Atmosfera,33.0,13.0,20.0,8.0,1.0,7.0,5.0,3.0,2.0,0.6060606060606061,0.875,0.3939393939393939
2015,Ciencias Exactas,Fisica,3411.0,2542.0,869.0,724.0,523.0,201.0,175.0,138.0,37.0,0.25476399882732337,0.2776243093922652,0.7452360011726766
2015,Ciencias Exactas,Geologia,5346.0,2926.0,2420.0,1079.0,568.0,511.0,349.0,202.0,147.0,0.45267489711934156,0.4735866543095459,0.5473251028806584
2015,Ciencias Exactas,Matematica,4712.0,2177.0,2535.0,1079.0,460.0,619.0,163.0,70.0,93.0,0.5379881154499151,0.5736793327154773,0.4620118845500849
2015,Ciencias Exactas,Otros,1158.0,537.0,621.0,390.0,146.0,244.0,64.0,45.0,19.0,0.5362694300518135,0.6256410256410256,0.4637305699481865
2015,Ciencias Exactas,Quimica,8794.0,3252.0,5542.0,2627.0,893.0,1734.0,760.0,288.0,472.0,0.6302024107345918,0.6600685192234488,0.36979758926540823
2015,Comunicacion,Comercializacion y Marketing,12268.0,7187.0,5081.0,3929.0,2322.0,1607.0,1092.0,564.0,528.0,0.41416693837626345,0.4090099261898702,0.5858330616237365
2015,Comunicacion,Idiomas Extranjeros,12216.0,2182.0,10034.0,3213.0,725.0,2488.0,664.0,93.0,571.0,0.8213817943680419,0.774354186118892,0.1786182056319581
2015,Comunicacion,Letras,14728.0,4078.0,10650.0,3085.0,829.0,2256.0,427.0,117.0,310.0,0.7231124388919066,0.7312803889789303,0.2768875611080934
2015,Comunicacion,Locucion,311.0,130.0,181.0,83.0,38.0,45.0,77.0,31.0,46.0,0.5819935691318328,0.5421686746987951,0.4180064308681672
2015,Comunicacion,Marketing y Comercializacion,829.0,414.0,415.0,318.0,152.0,166.0,62.0,25.0,37.0,0.5006031363088058,0.5220125786163522,0.49939686369119424
2015,Comunicacion,Otros,2651.0,569.0,2082.0,674.0,164.0,510.0,8.0,0.0,8.0,0.7853640135797813,0.7566765578635015,0.21463598642021878
2015,Comunicacion,Periodismo,6687.0,2763.0,3924.0,1815.0,768.0,1047.0,445.0,191.0,254.0,0.5868102288021534,0.5768595041322314,0.41318977119784656
2015,Comunicacion,Periodismo Deportivo,247.0,171.0,76.0,139.0,97.0,42.0,4.0,2.0,2.0,0.3076923076923077,0.302158273381295,0.6923076923076923
2015,Comunicacion,Publicidad,5154.0,2175.0,2979.0,1178.0,517.0,661.0,672.0,242.0,430.0,0.5779976717112922,0.5611205432937182,0.4220023282887078
2015,Comunicacion,Relaciones Publicas,7189.0,1957.0,5232.0,1897.0,596.0,1301.0,736.0,145.0,591.0,0.7277785505633607,0.6858197153400105,0.2722214494366393
2015,Comunicacion,Traduccion Cientifica,491.0,51.0,440.0,91.0,9.0,82.0,49.0,5.0,44.0,0.8961303462321792,0.9010989010989011,0.10386965376782077
2015,Diseño,Diseño Grafico,20475.0,7563.0,12912.0,4081.0,1525.0,2556.0,1454.0,443.0,1011.0,0.6306227106227106,0.6263170791472679,0.36937728937728936
2015,Diseño,Diseño Industrial,11025.0,6118.0,4907.0,2599.0,1468.0,1131.0,611.0,321.0,290.0,0.4450793650793651,0.4351673720661793,0.5549206349206349
2015,Diseño,Diseño Multimedia,1655.0,987.0,668.0,556.0,341.0,215.0,102.0,54.0,48.0,0.40362537764350453,0.38669064748201437,0.5963746223564955
2015,Diseño,Diseño Textil y de Indumentaria,9009.0,509.0,8500.0,2167.0,139.0,2028.0,832.0,28.0,804.0,0.9435009435009435,0.9358560221504384,0.056499056499056496
2015,Diseño,Diseño Videojuegos,318.0,295.0,23.0,94.0,87.0,7.0,3.0,3.0,0.0,0.07232704402515723,0.07446808510638298,0.9276729559748428
2015,Diseño,Diseño de Interiores,3081.0,490.0,2591.0,993.0,203.0,790.0,301.0,45.0,256.0,0.8409607270366765,0.7955689828801611,0.1590392729633236
2015,Diseño,Otros,1074.0,372.0,702.0,379.0,127.0,252.0,145.0,60.0,85.0,0.6536312849162011,0.6649076517150396,0.3463687150837989
2015,Economicas,Actuariales,2686.0,1367.0,1319.0,356.0,188.0,168.0,82.0,39.0,43.0,0.49106478034251677,0.47191011235955055,0.5089352196574832
2015,Economicas,Adm. Agraria,4590.0,2675.0,1915.0,1278.0,753.0,525.0,318.0,174.0,144.0,0.41721132897603486,0.4107981220657277,0.5827886710239651
2015,Economicas,Adm. Empresas,100467.0,49178.0,51289.0,25041.0,12364.0,12677.0,7070.0,3540.0,3530.0,0.5105059372729354,0.5062497504093287,0.4894940627270646
2015,Economicas,Adm. Industrial,3116.0,2380.0,736.0,902.0,760.0,142.0,290.0,220.0,70.0,0.2362002567394095,0.1574279379157428,0.7637997432605905
2015,Economicas,Comercio Exterior,17263.0,8996.0,8267.0,4222.0,2238.0,1984.0,1468.0,689.0,779.0,0.4788854776110757,0.4699194694457603,0.5211145223889243
2015,Economicas,Contabilidad,144353.0,60523.0,83830.0,24062.0,10477.0,13585.0,8904.0,3726.0,5178.0,0.5807291847069337,0.564583160169562,0.4192708152930663
2015,Economicas,Economia,19343.0,11492.0,7851.0,4515.0,2690.0,1825.0,1082.0,625.0,457.0,0.40588326526391977,0.40420819490586934,0.5941167347360803
2015,Economicas,Estadistica,964.0,367.0,597.0,316.0,128.0,188.0,59.0,17.0,42.0,0.6192946058091287,0.5949367088607594,0.38070539419087135
2015,Economicas,Finanzas,8305.0,4903.0,3402.0,2545.0,1525.0,1020.0,818.0,527.0,291.0,0.40963275135460564,0.40078585461689586,0.5903672486453944
2015,Economicas,Logistica y Transportes,1676.0,1324.0,352.0,634.0,463.0,171.0,60.0,37.0,23.0,0.2100238663484487,0.2697160883280757,0.7899761336515513
2015,Economicas,Otros,2124.0,854.0,1270.0,862.0,331.0,531.0,218.0,104.0,114.0,0.5979284369114878,0.6160092807424594,0.4020715630885122
2015,Economicas,Recursos Humanos,24424.0,7074.0,17350.0,6642.0,1982.0,4660.0,1761.0,433.0,1328.0,0.7103668522764494,0.7015959048479373,0.2896331477235506
2015,Economicas,Recursos Naturales,25.0,15.0,10.0,9.0,4.0,5.0,6.0,3.0,3.0,0.4,0.5555555555555556,0.6
2015,Educacion,Ciencias de la Educacion,24837.0,4368.0,20469.0,7168.0,1279.0,5889.0,1583.0,293.0,1290.0,0.8241333494383379,0.8215680803571429,0.17586665056166204
2015,Educacion,Educacion Basica,5373.0,438.0,4935.0,1397.0,107.0,1290.0,409.0,29.0,380.0,0.9184812953657174,0.9234073013600572,0.08151870463428253
2015,Educacion,Educacion Especial,3919.0,287.0,3632.0,1116.0,96.0,1020.0,178.0,3.0,175.0,0.926767032406226,0.9139784946236559,0.07323296759377393
2015,Educacion,Educacion Inicial,8888.0,298.0,8590.0,2482.0,70.0,2412.0,692.0,33.0,659.0,0.9664716471647165,0.9717969379532635,0.03352835283528353
2015,Educacion,Educacion Media,7181.0,2289.0,4892.0,2217.0,780.0,1437.0,1217.0,363.0,854.0,0.6812421668291324,0.6481732070365359,0.3187578331708676
2015,Educacion,Educacion Superior,7071.0,2604.0,4467.0,2520.0,942.0,1578.0,960.0,317.0,643.0,0.6317352566822232,0.6261904761904762,0.3682647433177768
2015,Educacion,Educacion de Adultos,93.0,12.0,81.0,30.0,3.0,27.0,3.0,0.0,3.0,0.8709677419354839,0.9,0.12903225806451613
2015,Educacion,Gestion Educativa,7193.0,1863.0,5330.0,1924.0,547.0,1377.0,864.0,231.0,633.0,0.7409981926873349,0.7156964656964657,0.2590018073126651
2015,Educacion,Otros,4769.0,1164.0,3605.0,999.0,226.0,773.0,494.0,143.0,351.0,0.755923673726148,0.7737737737737738,0.24407632627385195
2015,Educacion,Profesorado,72375.0,22304.0,50071.0,18638.0,6051.0,12587.0,3771.0,886.0,2885.0,0.6918272884283247,0.6753407017920378,0.3081727115716753
2015,Educacion,Tecnologia Educativa,1297.0,452.0,845.0,362.0,138.0,224.0,136.0,46.0,90.0,0.6515034695451041,0.6187845303867403,0.3484965304548959
2015,"Hoteleria, Gastronomia y Turismo",Gastronomia,1046.0,427.0,619.0,354.0,154.0,200.0,76.0,27.0,49.0,0.5917782026768642,0.5649717514124294,0.40822179732313574
2015,"Hoteleria, Gastronomia y Turismo",Hoteleria,2281.0,561.0,1720.0,576.0,153.0,423.0,257.0,60.0,197.0,0.7540552389302937,0.734375,0.24594476106970628
2015,"Hoteleria, Gastronomia y Turismo",Turismo,17389.0,5408.0,11981.0,4810.0,1550.0,3260.0,1087.0,272.0,815.0,0.6889987923399851,0.6777546777546778,0.31100120766001493
2015,"Hoteleria, Gastronomia y Turismo",Turismo y Hoteleria,3283.0,940.0,2343.0,1003.0,351.0,652.0,354.0,80.0,274.0,0.7136765153822723,0.650049850448654,0.28632348461772766
2015,Ingenieria,Agrimensura,261.0,197.0,64.0,13.0,11.0,2.0,489.0,378.0,111.0,0.24521072796934865,0.15384615384615385,0.7547892720306514
2015,Ingenieria,Biotecnologia,1369.0,855.0,514.0,309.0,175.0,134.0,46.0,31.0,15.0,0.3754565376186998,0.4336569579288026,0.6245434623813002
2015,Ingenieria,Ciencias del Ambiente y Recursos Naturales,104.0,54.0,50.0,19.0,8.0,11.0,7.0,4.0,3.0,0.4807692307692308,0.5789473684210527,0.5192307692307693
2015,Ingenieria,Electromecanica,245.0,241.0,4.0,89.0,86.0,3.0,14.0,14.0,0.0,0.0163265306122449,0.033707865168539325,0.9836734693877551
2015,Ingenieria,Electronica,2060.0,1965.0,95.0,643.0,608.0,35.0,299.0,289.0,10.0,0.04611650485436893,0.05443234836702955,0.9538834951456311
2015,Ingenieria,Higiene y Seguridad Industrial,365.0,262.0,103.0,105.0,71.0,34.0,26.0,17.0,9.0,0.2821917808219178,0.3238095238095238,0.7178082191780822
2015,Ingenieria,Ingenieria Aeronautica,1426.0,1264.0,162.0,263.0,223.0,40.0,46.0,43.0,3.0,0.11360448807854137,0.1520912547528517,0.8863955119214586
2015,Ingenieria,Ingenieria Agronomica,30.0,14.0,16.0,10.0,5.0,5.0,0.0,0.0,0.0,0.5333333333333333,0.5,0.4666666666666667
2015,Ingenieria,Ingenieria Ambiental,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,0.0
2015,Ingenieria,Ingenieria Basica,232.0,185.0,47.0,87.0,71.0,16.0,18.0,15.0,3.0,0.2025862068965517,0.1839080459770115,0.7974137931034483
2015,Ingenieria,Ingenieria Civil,23732.0,17620.0,6112.0,4888.0,3369.0,1519.0,998.0,782.0,216.0,0.25754255857070624,0.3107610474631751,0.7424574414292938
2015,Ingenieria,Ingenieria Electrica,5175.0,4902.0,273.0,965.0,899.0,66.0,179.0,172.0,7.0,0.0527536231884058,0.06839378238341969,0.9472463768115942
2015,Ingenieria,Ingenieria Electromecanica,9203.0,8705.0,498.0,2171.0,1998.0,173.0,278.0,272.0,6.0,0.054112789307834405,0.07968678028558268,0.9458872106921656
2015,Ingenieria,Ingenieria Electronica,17279.0,16092.0,1187.0,3129.0,2829.0,300.0,630.0,605.0,25.0,0.06869610509867469,0.09587727708533078,0.9313038949013253
2015,Ingenieria,Ingenieria Forestal e Industrias de la Madera,1037.0,588.0,449.0,177.0,91.0,86.0,39.0,26.0,13.0,0.43297974927675986,0.4858757062146893,0.5670202507232401
2015,Ingenieria,"Ingenieria Geodesta Geofisica, Nuclear, Energetica y en Petroleo",3276.0,2393.0,883.0,1112.0,756.0,356.0,120.0,91.0,29.0,0.2695360195360195,0.32014388489208634,0.7304639804639804
2015,Ingenieria,Ingenieria Hidraulica,555.0,376.0,179.0,119.0,73.0,46.0,14.0,10.0,4.0,0.3225225225225225,0.3865546218487395,0.6774774774774774
2015,Ingenieria,Ingenieria Industrial,32783.0,24654.0,8129.0,6767.0,4886.0,1881.0,1551.0,1188.0,363.0,0.24796388372022085,0.2779666026304123,0.7520361162797792
2015,Ingenieria,Ingenieria Laboral,90.0,58.0,32.0,11.0,6.0,5.0,20.0,16.0,4.0,0.35555555555555557,0.45454545454545453,0.6444444444444445
